date,NO2(t-2),NO2(t-1),NO2(t)
2024-11-13,0.19878720523698443,0.1823101356134049,0.16555849423014476
2024-11-14,0.1823101356134049,0.16555849423014476,0.14858653878810194
2024-11-15,0.16555849423014476,0.14858653878810194,0.140413142232203
2024-11-16,0.14858653878810194,0.140413142232203,0.15264560427410798
2024-11-17,0.140413142232203,0.15264560427410798,0.16451299888070012
2024-11-18,0.15264560427410798,0.16451299888070012,0.1762172691526477
2024-11-19,0.16451299888070012,0.1762172691526477,0.1879215394245953
2024-11-20,0.1762172691526477,0.1879215394245953,0.19708913619418986
2024-11-21,0.1879215394245953,0.19708913619418986,0.20625668715092124
2024-11-22,0.19708913619418986,0.20625668715092124,0.22220044923482743
2024-11-23,0.20625668715092124,0.22220044923482743,0.22364477609971026
2024-11-24,0.22220044923482743,0.22364477609971026,0.22508911823554748
2024-11-25,0.22364477609971026,0.22508911823554748,0.22653344510043036
2024-11-26,0.22508911823554748,0.22653344510043036,0.2279777719653132
2024-11-27,0.22653344510043036,0.2279777719653132,0.22942212937210474
2024-11-28,0.2279777719653132,0.22942212937210474,0.23244304483772102
2024-11-29,0.22942212937210474,0.23244304483772102,0.23546394503238297
2024-11-30,0.23244304483772102,0.23546394503238297,0.23848487576895364
2024-12-01,0.23546394503238297,0.23848487576895364,0.24150576069266114
2024-12-02,0.23848487576895364,0.24150576069266114,0.24452672197114053
2024-12-03,0.24150576069266114,0.24452672197114053,0.2475476679786656
2024-12-04,0.24452672197114053,0.2475476679786656,0.24657157911685987
2024-12-05,0.2475476679786656,0.24657157911685987,0.24559558188078048
2024-12-06,0.24657157911685987,0.24559558188078048,0.2418941468753061
2024-12-07,0.24559558188078048,0.2418941468753061,0.23819274241174057
2024-12-08,0.2418941468753061,0.23819274241174057,0.23449136849008376
2024-12-09,0.23819274241174057,0.23449136849008376,0.23078993348460944
2024-12-10,0.23449136849008376,0.23078993348460944,0.22708852902104384
2024-12-11,0.23078993348460944,0.22708852902104384,0.2652182237705477
2024-12-12,0.22708852902104384,0.2652182237705477,0.2786229911670356
2024-12-13,0.2652182237705477,0.2786229911670356,0.24951038266079642
2024-12-14,0.2786229911670356,0.24951038266079642,0.25901244387313427
2024-12-15,0.24951038266079642,0.25901244387313427,0.26851447454356336
2024-12-16,0.25901244387313427,0.26851447454356336,0.27801652048494685
2024-12-17,0.26851447454356336,0.27801652048494685,0.28751853588442156
2024-12-18,0.27801652048494685,0.28751853588442156,0.29702055128389626
2024-12-19,0.28751853588442156,0.29702055128389626,0.30932023606696446
2024-12-20,0.29702055128389626,0.30932023606696446,0.32405296565599007
2024-12-21,0.30932023606696446,0.32405296565599007,0.3387856494321526
2024-12-22,0.32405296565599007,0.3387856494321526,0.33598237560830313
2024-12-23,0.3387856494321526,0.33598237560830313,0.3331790559715906
2024-12-24,0.33598237560830313,0.3331790559715906,0.3382094763235458
2024-12-25,0.3331790559715906,0.3382094763235458,0.34323985086263786
2024-12-26,0.3382094763235458,0.34323985086263786,0.34827033229841065
2024-12-27,0.34323985086263786,0.34827033229841065,0.27074594275175756
2024-12-28,0.34827033229841065,0.27074594275175756,0.23634320077249035
2024-12-29,0.27074594275175756,0.23634320077249035,0.20194053514799506
2024-12-30,0.23634320077249035,0.20194053514799506,0.16823162898080182
2024-12-31,0.20194053514799506,0.16823162898080182,0.20860465747004994
2025-01-01,0.16823162898080182,0.20860465747004994,0.24897768595929806
2025-01-02,0.20860465747004994,0.24897768595929806,0.2893507144485463
2025-01-03,0.24897768595929806,0.2893507144485463,0.32972372766684
2025-01-04,0.2893507144485463,0.32972372766684,0.3251013930286749
2025-01-05,0.32972372766684,0.3251013930286749,0.32047902784860105
2025-01-06,0.3251013930286749,0.32047902784860105,0.3158566626685272
2025-01-07,0.32047902784860105,0.3158566626685272,0.31867074832807485
2025-01-08,0.3158566626685272,0.31867074832807485,0.24700061658005382
2025-01-09,0.31867074832807485,0.24700061658005382,0.2568564447214663
2025-01-10,0.24700061658005382,0.2568564447214663,0.3064482276774686
2025-01-11,0.2568564447214663,0.3064482276774686,0.35604010225919713
2025-01-12,0.3064482276774686,0.35604010225919713,0.3667032904875148
2025-01-13,0.35604010225919713,0.3667032904875148,0.36435477041402853
2025-01-14,0.3667032904875148,0.36435477041402853,0.36200625034054235
2025-01-15,0.36435477041402853,0.36200625034054235,0.3606666364098158
2025-01-16,0.36200625034054235,0.3606666364098158,0.3593271446467242
2025-01-17,0.3606666364098158,0.3593271446467242,0.3579875917998151
2025-01-18,0.3593271446467242,0.3579875917998151,0.356648038952906
2025-01-19,0.3579875917998151,0.356648038952906,0.36158452766449445
2025-01-20,0.356648038952906,0.36158452766449445,0.36951207712589407
2025-01-21,0.36158452766449445,0.36951207712589407,0.3651951310333402
2025-01-22,0.36951207712589407,0.3651951310333402,0.3739321021604858
2025-01-23,0.3651951310333402,0.3739321021604858,0.3880071270154911
2025-01-24,0.3739321021604858,0.3880071270154911,0.4020821976833595
2025-01-25,0.3880071270154911,0.4020821976833595,0.41615720726741046
2025-01-26,0.4020821976833595,0.41615720726741046,0.32123379476863523
2025-01-27,0.41615720726741046,0.32123379476863523,0.29605825209389214
2025-01-28,0.32123379476863523,0.29605825209389214,0.2708827705029665
2025-01-29,0.29605825209389214,0.2708827705029665,0.2457072736410866
2025-01-30,0.2708827705029665,0.2457072736410866,0.23731544644411143
2025-01-31,0.2457072736410866,0.23731544644411143,0.2289236192471362
2025-02-01,0.23731544644411143,0.2289236192471362,0.22053179205016102
2025-02-02,0.2289236192471362,0.22053179205016102,0.19620766616569787
2025-02-03,0.22053179205016102,0.19620766616569787,0.17284391533098756
2025-02-04,0.19620766616569787,0.17284391533098756,0.16153800317489245
2025-02-05,0.17284391533098756,0.16153800317489245,0.14607304659449163
2025-02-06,0.16153800317489245,0.14607304659449163,0.08981549205336184
2025-02-07,0.14607304659449163,0.08981549205336184,0.17366341582662162
2025-02-08,0.08981549205336184,0.17366341582662162,0.2575113090579726
2025-02-09,0.17366341582662162,0.2575113090579726,0.25253432177537916
2025-02-10,0.2575113090579726,0.25253432177537916,0.2727713447016018
2025-02-11,0.25253432177537916,0.2727713447016018,0.29300838289877895
2025-02-12,0.2727713447016018,0.29300838289877895,0.3132454363669105
2025-02-13,0.29300838289877895,0.3132454363669105,0.2290799072845384
2025-02-14,0.3132454363669105,0.2290799072845384,0.15401696651898225
2025-02-15,0.2290799072845384,0.15401696651898225,0.07507581418009512
2025-02-16,0.15401696651898225,0.07507581418009512,0.09904852486245755
2025-02-17,0.07507581418009512,0.09904852486245755,0.1373722065453998
2025-02-18,0.09904852486245755,0.1373722065453998,0.17569585768643328
2025-02-19,0.1373722065453998,0.17569585768643328,0.21401950882746676
2025-02-20,0.17569585768643328,0.21401950882746676,0.20612660916154638
2025-02-21,0.21401950882746676,0.20612660916154638,0.19823374003753477
2025-02-22,0.20612660916154638,0.19823374003753477,0.18705126300566097
2025-02-23,0.19823374003753477,0.18705126300566097,0.17586883178665033
2025-02-24,0.18705126300566097,0.17586883178665033,0.1646863852966853
2025-02-25,0.17586883178665033,0.1646863852966853,0.15350393880672028
2025-02-26,0.1646863852966853,0.15350393880672028,0.16830825862986062
2025-02-27,0.15350393880672028,0.16830825862986062,0.19109586689787297
2025-02-28,0.16830825862986062,0.19109586689787297,0.20276715190836833
2025-03-01,0.19109586689787297,0.20276715190836833,0.16694784565927392
2025-03-02,0.20276715190836833,0.16694784565927392,0.14599944059439932
2025-03-03,0.16694784565927392,0.14599944059439932,0.140296701205086
2025-03-04,0.14599944059439932,0.140296701205086,0.14247285801653023
2025-03-05,0.140296701205086,0.14247285801653023,0.11683474286278347
2025-03-06,0.14247285801653023,0.11683474286278347,0.10961297109977988
2025-03-07,0.11683474286278347,0.10961297109977988,0.10239124514963946
2025-03-08,0.10961297109977988,0.10239124514963946,0.09447948585506469
2025-03-09,0.10239124514963946,0.09447948585506469,0.0865677571023987
2025-03-10,0.09447948585506469,0.0865677571023987,0.0786560283497327
2025-03-11,0.0865677571023987,0.0786560283497327,0.07074429959706668
2025-03-12,0.0786560283497327,0.07074429959706668,0.048154175311044906
2025-03-13,0.07074429959706668,0.048154175311044906,0.07362023262183715
2025-03-14,0.048154175311044906,0.07362023262183715,0.09908627466167505
2025-03-15,0.07362023262183715,0.09908627466167505,0.12455231670151293
2025-03-16,0.09908627466167505,0.12455231670151293,0.15001834347039641
2025-03-17,0.12455231670151293,0.15001834347039641,0.17275593936282738
2025-03-18,0.15001834347039641,0.17275593936282738,0.1954935199843039
2025-03-19,0.17275593936282738,0.1954935199843039,0.2401597176901423
2025-03-20,0.1954935199843039,0.2401597176901423,0.2848259001250263
2025-03-21,0.2401597176901423,0.2848259001250263,0.29036571370210207
2025-03-22,0.2848259001250263,0.29036571370210207,0.2799162119383678
2025-03-23,0.29036571370210207,0.2799162119383678,0.26946671017463375
2025-03-24,0.2799162119383678,0.26946671017463375,0.259017223681854
2025-03-25,0.26946671017463375,0.259017223681854,0.2108711419766283
2025-03-26,0.259017223681854,0.2108711419766283,0.18333800828149963
2025-03-27,0.2108711419766283,0.18333800828149963,0.19578621836682877
2025-03-28,0.18333800828149963,0.19578621836682877,0.18391111192827683
2025-03-29,0.19578621836682877,0.18391111192827683,0.17855493157757266
2025-03-30,0.18391111192827683,0.17855493157757266,0.17319881231068593
2025-03-31,0.17855493157757266,0.17319881231068593,0.16784264723093614
2025-04-01,0.17319881231068593,0.16784264723093614,0.16248646688023197
2025-04-02,0.16784264723093614,0.16248646688023197,0.12320279192139635
2025-04-03,0.16248646688023197,0.12320279192139635,0.14820187871832466
2025-04-04,0.12320279192139635,0.14820187871832466,0.13338599878272164
2025-04-05,0.14820187871832466,0.13338599878272164,0.11151686206565434
2025-04-06,0.13338599878272164,0.11151686206565434,0.08964777116145015
2025-04-07,0.11151686206565434,0.08964777116145015,0.11652750653169255
2025-04-08,0.08964777116145015,0.11652750653169255,0.10775498462275976
2025-04-09,0.11652750653169255,0.10775498462275976,0.1064085598463815
2025-04-10,0.10775498462275976,0.1064085598463815,0.10506215034095764
2025-04-11,0.1064085598463815,0.10506215034095764,0.1054564921958093
2025-04-12,0.10506215034095764,0.1054564921958093,0.10585087986352407
2025-04-13,0.1054564921958093,0.10585087986352407,0.10624523698933011
2025-04-14,0.10585087986352407,0.10624523698933011,0.12444838258602983
2025-04-15,0.10624523698933011,0.12444838258602983,0.13017529589612034
2025-04-16,0.12444838258602983,0.13017529589612034,0.13590223974811963
2025-04-17,0.13017529589612034,0.13590223974811963,0.1733436115000793
2025-04-18,0.13590223974811963,0.1733436115000793,0.25148809342012446
2025-04-19,0.1733436115000793,0.25148809342012446,0.37904048073453045
2025-04-20,0.25148809342012446,0.37904048073453045,0.3448058566919887
2025-04-21,0.37904048073453045,0.3448058566919887,0.31057111048181196
2025-04-22,0.3448058566919887,0.31057111048181196,0.2763364253554528
2025-04-23,0.31057111048181196,0.2763364253554528,0.2658874733460762
2025-04-24,0.2763364253554528,0.2658874733460762,0.21622558143853368
2025-04-25,0.2658874733460762,0.21622558143853368,0.24066233061151984
2025-04-26,0.21622558143853368,0.24066233061151984,0.2650990950554605
2025-04-27,0.24066233061151984,0.2650990950554605,0.29161304525553433
2025-04-28,0.2650990950554605,0.29161304525553433,0.19033473198986398
2025-04-29,0.29161304525553433,0.19033473198986398,0.22569061058650972
2025-04-30,0.19033473198986398,0.22569061058650972,0.21370158282831267
2025-05-01,0.22569061058650972,0.21370158282831267,0.24359720952018168
2025-05-02,0.21370158282831267,0.24359720952018168,0.19648208521583474
2025-05-03,0.24359720952018168,0.19648208521583474,0.15818298976943793
2025-05-04,0.19648208521583474,0.15818298976943793,0.12276454607271367
2025-05-05,0.15818298976943793,0.12276454607271367,0.08882616327411211
2025-05-06,0.12276454607271367,0.08882616327411211,0.10328004523623188
2025-05-07,0.08882616327411211,0.10328004523623188,0.10837550458287451
2025-05-08,0.10328004523623188,0.10837550458287451,0.10884592633242743
2025-05-09,0.10837550458287451,0.10884592633242743,0.11367557944720116
2025-05-10,0.10884592633242743,0.11367557944720116,0.11850526310388379
2025-05-11,0.11367557944720116,0.11850526310388379,0.14475197160237754
2025-05-12,0.11850526310388379,0.14475197160237754,0.1362510741589308
2025-05-13,0.14475197160237754,0.1362510741589308,0.12775017671548403
2025-05-14,0.1362510741589308,0.12775017671548403,0.11924927927203724
2025-05-15,0.12775017671548403,0.11924927927203724,0.13587548503605287
2025-05-16,0.11924927927203724,0.13587548503605287,0.15250164498720534
2025-05-17,0.13587548503605287,0.15250164498720534,0.16012009506108013
2025-05-18,0.15250164498720534,0.16012009506108013,0.1358803717414532
2025-05-19,0.16012009506108013,0.1358803717414532,0.13446640353386982
2025-05-20,0.1358803717414532,0.13446640353386982,0.13305246586819527
2025-05-21,0.13446640353386982,0.13305246586819527,0.112539695318805
2025-05-22,0.13305246586819527,0.112539695318805,0.09786267417134306
2025-05-23,0.112539695318805,0.09786267417134306,0.08318568356578984
2025-05-24,0.09786267417134306,0.08318568356578984,0.06850869296023662
2025-05-25,0.08318568356578984,0.06850869296023662,0.06285759993862294
2025-05-26,0.06850869296023662,0.06285759993862294,0.08214759462921759
2025-05-27,0.06285759993862294,0.08214759462921759,0.10143760459076648
2025-05-28,0.08214759462921759,0.10143760459076648,0.12072761455231543
2025-05-29,0.10143760459076648,0.12072761455231543,0.06627348336822034
2025-05-30,0.12072761455231543,0.06627348336822034,0.17739621737238423
2025-05-31,0.06627348336822034,0.17739621737238423,0.16591998826213358
2025-06-01,0.17739621737238423,0.16591998826213358,0.16961537596967505
2025-06-02,0.16591998826213358,0.16961537596967505,0.17331067205149023
2025-06-03,0.16961537596967505,0.17331067205149023,0.13728568131790533
2025-06-04,0.17331067205149023,0.13728568131790533,0.07601395472027642
2025-06-05,0.13728568131790533,0.07601395472027642,0.15034080494300026
2025-06-06,0.07601395472027642,0.15034080494300026,0.10264040604123845
2025-06-07,0.15034080494300026,0.10264040604123845,0.10802242484674682
2025-06-08,0.10264040604123845,0.10802242484674682,0.10675792874059584
2025-06-09,0.10802242484674682,0.10675792874059584,0.08028166725592187
2025-06-10,0.10675792874059584,0.08028166725592187,0.05380541340672512
2025-06-11,0.08028166725592187,0.05380541340672512,0.03459929443304077
2025-06-12,0.05380541340672512,0.03459929443304077,0.021482346349154607
2025-06-13,0.03459929443304077,0.021482346349154607,0.037943579993046206
2025-06-14,0.021482346349154607,0.037943579993046206,0.054404775459551885
2025-06-15,0.037943579993046206,0.054404775459551885,0.07043593321535199
2025-06-16,0.054404775459551885,0.07043593321535199,0.11609590354816343
2025-06-17,0.07043593321535199,0.11609590354816343,0.140460008791183
2025-06-18,0.11609590354816343,0.140460008791183,0.26878904630324396
2025-06-19,0.140460008791183,0.26878904630324396,0.21533905672414325
2025-06-20,0.26878904630324396,0.21533905672414325,0.1618890518740881
2025-06-21,0.21533905672414325,0.1618890518740881,0.10843907756594176
2025-06-22,0.1618890518740881,0.10843907756594176,0.07727953506418811
2025-06-23,0.10843907756594176,0.07727953506418811,0.046119977291479985
2025-06-24,0.07727953506418811,0.046119977291479985,0.147545701079742
2025-06-25,0.046119977291479985,0.147545701079742,0.10996007989274656
2025-06-26,0.147545701079742,0.10996007989274656,0.07237442816384243
2025-06-27,0.10996007989274656,0.07237442816384243,0.03341135162117673
2025-06-28,0.07237442816384243,0.03341135162117673,0.03530771400654378
2025-06-29,0.03341135162117673,0.03530771400654378,0.03720406112095645
2025-06-30,0.03530771400654378,0.03720406112095645,0.03647736221506537
2025-07-01,0.03720406112095645,0.03647736221506537,0.06609406492525663
2025-07-02,0.03647736221506537,0.06609406492525663,0.11500070124222497
2025-07-03,0.06609406492525663,0.11500070124222497,0.09213785298200197
2025-07-04,0.11500070124222497,0.09213785298200197,0.09002824698972842
2025-07-05,0.09213785298200197,0.09002824698972842,0.08504620502123642
2025-07-06,0.09002824698972842,0.08504620502123642,0.09315170691397959
2025-07-07,0.08504620502123642,0.09315170691397959,0.10125719353576831
2025-07-08,0.09315170691397959,0.10125719353576831,0.12581565221513133
2025-07-09,0.10125719353576831,0.12581565221513133,0.33423693606503424
2025-07-10,0.12581565221513133,0.33423693606503424,0.3458014771044414
2025-07-11,0.33423693606503424,0.3458014771044414,0.13868592093750462
2025-07-12,0.3458014771044414,0.13868592093750462,0.11248175731790236
2025-07-13,0.13868592093750462,0.11248175731790236,0.08627753261448265
2025-07-14,0.11248175731790236,0.08627753261448265,0.2743748712658546
2025-07-15,0.08627753261448265,0.2743748712658546,0.16378049701214611
2025-07-16,0.2743748712658546,0.16378049701214611,0.17132802877389872
2025-07-17,0.16378049701214611,0.17132802877389872,0.27749533808304805
2025-07-18,0.17132802877389872,0.27749533808304805,0.2770842287202915
2025-07-19,0.27749533808304805,0.2770842287202915,0.2787163272401818
2025-07-20,0.2770842287202915,0.2787163272401818,0.17132842581871247
2025-07-21,0.2787163272401818,0.17132842581871247,0.07022957680886896
2025-07-22,0.17132842581871247,0.07022957680886896,0.11185315902292278
2025-07-23,0.07022957680886896,0.11185315902292278,0.07520754143254257
2025-07-24,0.11185315902292278,0.07520754143254257,0.06301063017242498
2025-07-25,0.07520754143254257,0.06301063017242498,0.05927760719782385
2025-07-26,0.06301063017242498,0.05927760719782385,0.08919991988246492
2025-07-27,0.05927760719782385,0.08919991988246492,0.11482917788267358
2025-07-28,0.08919991988246492,0.11482917788267358,0.08900862063699669
2025-07-29,0.11482917788267358,0.08900862063699669,0.05955569891248813
2025-07-30,0.08900862063699669,0.05955569891248813,0.031135353310022124
2025-07-31,0.05955569891248813,0.031135353310022124,0.09266922111046957
2025-08-01,0.031135353310022124,0.09266922111046957,0.05438226607280164
2025-08-02,0.09266922111046957,0.05438226607280164,0.0938053495741358
2025-08-03,0.05438226607280164,0.0938053495741358,0.05981487755015774
2025-08-04,0.0938053495741358,0.05981487755015774,0.1434972183651185
2025-08-05,0.05981487755015774,0.1434972183651185,0.16098973009993064
2025-08-06,0.1434972183651185,0.16098973009993064,0.15824337112304063
2025-08-07,0.16098973009993064,0.15824337112304063,0.12310469131048488
2025-08-08,0.15824337112304063,0.12310469131048488,0.09720139603399877
2025-08-09,0.12310469131048488,0.09720139603399877,0.09433642755447028
2025-08-10,0.09720139603399877,0.09433642755447028,0.10521598993534156
2025-08-11,0.09433642755447028,0.10521598993534156,0.12097905081611646
2025-08-12,0.10521598993534156,0.12097905081611646,0.11294126033507648
2025-08-13,0.12097905081611646,0.11294126033507648,0.13178755744627615
2025-08-14,0.11294126033507648,0.13178755744627615,0.1797562364745157
2025-08-15,0.13178755744627615,0.1797562364745157,0.13440921380973173
2025-08-16,0.1797562364745157,0.13440921380973173,0.09079840703177358
2025-08-17,0.13440921380973173,0.09079840703177358,0.040542841501909344
2025-08-18,0.09079840703177358,0.040542841501909344,0.04815629797370316
2025-08-19,0.040542841501909344,0.04815629797370316,0.07442931832658684
2025-08-20,0.04815629797370316,0.07442931832658684,0.10070232340851606
2025-08-21,0.07442931832658684,0.10070232340851606,0.1460899209990771
2025-08-22,0.10070232340851606,0.1460899209990771,0.17446427048696264
2025-08-23,0.1460899209990771,0.17446427048696264,0.0702624093607774
2025-08-24,0.17446427048696264,0.0702624093607774,0.14287561416724306
2025-08-25,0.0702624093607774,0.14287561416724306,0.03773770462162604
2025-08-26,0.14287561416724306,0.03773770462162604,0.282578870814323
2025-08-27,0.03773770462162604,0.282578870814323,0.3582209777955436
2025-08-28,0.282578870814323,0.3582209777955436,0.147257996299298
2025-08-29,0.3582209777955436,0.147257996299298,0.18542933494138517
2025-08-30,0.147257996299298,0.18542933494138517,0.10292385022541153
2025-08-31,0.18542933494138517,0.10292385022541153,0.019568323105051688
2025-09-01,0.10292385022541153,0.019568323105051688,0.05566003263830535
2025-09-02,0.019568323105051688,0.05566003263830535,0.0421403665810923
2025-09-03,0.05566003263830535,0.0421403665810923,0.07239519666179381
2025-09-04,0.0421403665810923,0.07239519666179381,0.09101746887229742
2025-09-05,0.07239519666179381,0.09101746887229742,0.1296250834099528
2025-09-06,0.09101746887229742,0.1296250834099528,0.23277856297631636
2025-09-07,0.1296250834099528,0.23277856297631636,0.1254502946316853
2025-09-08,0.23277856297631636,0.1254502946316853,0.16879242423835192
2025-09-09,0.1254502946316853,0.16879242423835192,0.1884928716406649
2025-09-10,0.16879242423835192,0.1884928716406649,0.16144584296523326
2025-09-11,0.1884928716406649,0.16144584296523326,0.13439878374789285
2025-09-12,0.16144584296523326,0.13439878374789285,0.188931743598477
2025-09-13,0.13439878374789285,0.188931743598477,0.1613798877132833
2025-09-14,0.188931743598477,0.1613798877132833,0.1625356393533227
2025-09-15,0.1613798877132833,0.1625356393533227,0.15348277326395512
2025-09-16,0.1625356393533227,0.15348277326395512,0.1618738267325753
2025-09-17,0.15348277326395512,0.1618738267325753,0.12884881498615716
2025-09-18,0.1618738267325753,0.12884881498615716,0.09582381851069346
2025-09-19,0.12884881498615716,0.09582381851069346,0.06279888311904724
2025-09-20,0.09582381851069346,0.06279888311904724,0.038033258672619336
2025-09-21,0.06279888311904724,0.038033258672619336,0.05960621522956397
2025-09-22,0.038033258672619336,0.05960621522956397,0.12309232183744032
2025-09-23,0.05960621522956397,0.12309232183744032,0.32574196375188536
2025-09-24,0.12309232183744032,0.32574196375188536,0.37265338879581067
2025-09-25,0.32574196375188536,0.37265338879581067,0.1459971804931516
2025-09-26,0.37265338879581067,0.1459971804931516,0.09445757203553515
2025-09-27,0.1459971804931516,0.09445757203553515,0.08959936223607814
2025-09-28,0.09445757203553515,0.08959936223607814,0.0
2025-09-29,0.08959936223607814,0.0,0.014404816385709618
2025-09-30,0.0,0.014404816385709618,0.014404816385709618
